Date,Time,Address,Zipcode,Category,ProblemType,PatrolDistrict,Substation,IncidentNumber,LAT,LON,ResponseDate,URL,Color,About
08/17/22, 1:18:08,6100 Ih 10 E,78244,Traffic Calls,Minor Accident,4240,EAST,SAPD-2022-1072683,29.443333,-98.362222,1660717088000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 1:16:07,STA00 HWY 151 SB,78251,Traffic Calls,Traffic Related,5360,WEST,SAPD-2022-1072681,29.460359,-98.690524,1660716967000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 1:18:30,Us Hwy 90 W / State Hwy 151 Sb,78237,Traffic Calls,Minor Accident,5120,WEST,SAPD-2022-1072684,29.408128,-98.587818,1660717110000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 1:19:49,2900 Rigsby Ave,78220,Crimes Against Person Calls,Disturbance (Gun Involved),4230,EAST,SAPD-2022-1072690,29.399883,-98.409664,1660717189000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 1:19:51,1400 Cable Ranch Rd,78245,Crimes Against Person Calls,Assault In Progress,5330,WEST,SAPD-2022-1072688,29.422399,-98.658711,1660717191000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 1:21:03,1800 Edison Dr,78201,Property Crime Calls,Theft of Vehicle,5240,WEST,SAPD-2022-1072691,29.475244,-98.524677,1660717263000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 1:19:25,1100 W Gerald Ave,78211,Crimes Against Person Calls,Assault In Progress,6120,SOUTH,SAPD-2022-1072686,29.365707,-98.521158,1660717165000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 1:20:13,3000 Pitluk Ave,78211,Other Calls,Disturbance Loud Music,6330,SOUTH,SAPD-2022-1072689,29.352893,-98.555706,1660717213000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:22:41,4000 E Houston St,78220-1599,Other Calls,Miscellaneous,4230,EAST,SAPD-2022-1072694,29.425358,-98.419271,1660717361000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:19:53,State Hwy 151 Nb / Us Hwy 90 W,78237,Traffic Calls,Minor Accident,5120,WEST,SAPD-2022-1072687,29.408086,-98.587086,1660717193000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 1:26:01,2900 Roosevelt Ave,78214,Crimes Against Person Calls,Suspicious Vehicle,6220,SOUTH,SAPD-2022-1072700,29.370747,-98.479494,1660717561000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 1:23:31,9500 Silver Crown,78254,Other Calls,Disturbance,7360,PRUE,SAPD-2022-1072695,29.540119,-98.670416,1660717411000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:25:04,1100 E Sonterra Blvd,78258,Other Calls,Disturbance,3160,NORTH,SAPD-2022-1072698,29.616566,-98.474706,1660717504000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:24:42,19500 Us Hwy 281 N,78259,Other Calls,Disturbance,3150,NORTH,SAPD-2022-1072699,29.623142,-98.461619,1660717482000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:27:41,1400 N Main Ave,78212,Other Calls,Disturbance,2140,CENTRAL,SAPD-2022-1072706,29.4424,-98.4939,1660717661000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:28:22,20600 Stone Oak Pkwy,78258,Other Calls,Disturbance,3160,NORTH,SAPD-2022-1072708,29.649038,-98.463282,1660717702000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:26:04,6800 N Loop 1604 W,78256,Crimes Against Person Calls,Fight,7250,PRUE,SAPD-2022-1072703,29.58892,-98.624376,1660717564000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 1:27:13,400 Croyden Ave,78226,Property Crime Calls,Theft of Vehicle,6310,SOUTH,SAPD-2022-1072705,29.385628,-98.561451,1660717633000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 1:26:04,100 Savannah Dr,78213,Other Calls,Disturbance,2260,CENTRAL,SAPD-2022-1072701,29.500337,-98.52967,1660717564000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:27:57,Maria Isabel Dr / Reforma Dr,78211,Crimes Against Person Calls,Suspicious Vehicle,6140,SOUTH,SAPD-2022-1072707,29.323044,-98.564507,1660717677000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 1:28:53,9500 Console Dr,78229,Other Calls,Information,7120,PRUE,SAPD-2022-1072709,29.527239,-98.561343,1660717733000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:31:05,9400 Airport Blvd,78216,Other Calls,Assist the Public,SAT1,AIRPORT,SAPD-2022-1072712,29.527341,-98.476269,1660717865000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:34:59,4500 Horton,78214,Other Calls,Narcotic Laws,6210,SOUTH,SAPD-2022-1072717,29.380961,-98.508274,1660718099000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:33:03,100 Pharis St,78237,Other Calls,Animal Related,5140,WEST,SAPD-2022-1072716,29.428846,-98.573761,1660717983000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:33:01,3000 S Flores St,78204,Crimes Against Person Calls,Assault In Progress,6210,SOUTH,SAPD-2022-1072715,29.394117,-98.504182,1660717981000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 1:36:55,Huebner Rd / Vance Jackson Rd,78230,Crimes Against Person Calls,Suspicious Person with Gun,7230,PRUE,SAPD-2022-1072719,29.552107,-98.571071,1660718215000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 1:36:54,3000 S Flores St,78204,Crimes Against Person Calls,Assault In Progress,6210,SOUTH,SAPD-2022-1072718,29.394117,-98.504182,1660718214000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 1:36:53,Ih 35 N Nb / N Weidner Rd,78233,Other Calls,Welfare Check,3230,NORTH,SAPD-2022-1072720,29.539741,-98.37923,1660718213000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:39:17,5800 San Pedro Ave,78212,Other Calls,Injured/Sick Person,2240,CENTRAL,SAPD-2022-1072725,29.48739,-98.499253,1660718357000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:38:35,3800 Harry Wurzbach,78209,Other Calls,Disturbance,3340,NORTH,SAPD-2022-1072722,29.502962,-98.434908,1660718315000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:39:40,700-799 Austin Hwy,78209,Property Crime Calls,Criminal Mischief In Progress,3340,NORTH,SAPD-2022-1072726,29.484439,-98.457545,1660718380000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 1:39:19,3400 BLK SW MILITARY DR,78211,Traffic Calls,Traffic Related,6330,SOUTH,SAPD-2022-1072724,29.357785,-98.554368,1660718359000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 1:40:11,800 N Alamo St,78215,Crimes Against Person Calls,Fight,2130,CENTRAL,SAPD-2022-1072727,29.431869,-98.48164,1660718411000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 1:40:44,2100 Marshwood,78228,Traffic Calls,Major Accident,5250,WEST,SAPD-2022-1072729,29.457482,-98.597883,1660718444000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 1:42:59,N New Braunfels Ave / Austin Hwy,78209,Traffic Calls,Major Accident,3340,NORTH,SAPD-2022-1072732,29.483664,-98.459284,1660718579000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 1:40:50,2100 Marshwood,78228,Traffic Calls,Major Accident,5250,WEST,SAPD-2022-1072730,29.457482,-98.597883,1660718450000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 1:45:12,2900 Rigsby Ave,78220,Crimes Against Person Calls,Suspicious Person with Gun,4230,EAST,SAPD-2022-1072735,29.399883,-98.409664,1660718712000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 1:48:47,200 E Harding Blvd,78214,Other Calls,Welfare Check,6260,SOUTH,SAPD-2022-1072741,29.351746,-98.483741,1660718927000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:46:39,1300 Temple Sq,78245,Other Calls,Patrol By,5360,WEST,SAPD-2022-1072738,29.421647,-98.680171,1660718799000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:44:48,201-299 CAMARON,78205,Other Calls,Patrol By,2120,CENTRAL,SAPD-2022-1072734,29.427077,-98.496141,1660718688000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:48:21,2400 Andros Place,78227,Other Calls,Prowler,5150,WEST,SAPD-2022-1072740,29.406279,-98.625213,1660718901000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:52:09,600 W Lullwood Ave,78212,Other Calls,Welfare Check,2240,CENTRAL,SAPD-2022-1072745,29.465644,-98.503492,1660719129000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:51:03,7900 Fredericksburg Rd,78229,Crimes Against Person Calls,Fight,7120,PRUE,SAPD-2022-1072742,29.511579,-98.567835,1660719063000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 1:53:02,EISENHOWER PARK / PVT TRAIL IN DWIGHT D EISENHOWER PARK,78257,Other Calls,Suspicious Person,7260,PRUE,SAPD-2022-1072748,29.622012,-98.573901,1660719182000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:52:34,Us Hwy 281 N Nb / Thousand Oaks Dr,78232,Traffic Calls,Traffic Related,3140,NORTH,SAPD-2022-1072747,29.59267,-98.473084,1660719154000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 1:52:34,300 San Pedro Ave,78212,Other Calls,SAPD Emergency Call,2140,CENTRAL,SAPD-2022-1072746,29.436173,-98.495767,1660719154000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:57:40,3000 S Flores St,78204,Other Calls,Disturbance,6210,SOUTH,SAPD-2022-1072754,29.394117,-98.504182,1660719460000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:54:58,1200 Florida,78210,Other Calls,Disturbance,4120,EAST,SAPD-2022-1072750,29.407213,-98.469858,1660719298000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:54:24,7900 Fredericksburg Rd,78229,Crimes Against Person Calls,Fight,7120,PRUE,SAPD-2022-1072749,29.511579,-98.567835,1660719264000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 1:57:29,1600 San Andreas,78228,Other Calls,Suspicious Person,5250,WEST,SAPD-2022-1072753,29.451518,-98.59598,1660719449000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 1:58:11,100 Austin Hwy,78209,Other Calls,Disturbance,NOT SAPD BEX - 4,SAPD OUTSIDE AREA,SAPD-2022-1072756,29.477877,-98.462793,1660719491000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:00:49,3500 San Fernando St,78207,Other Calls,Disturbance Loud Music,2350,CENTRAL,SAPD-2022-1072758,29.423366,-98.539469,1660719649000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:05:34,4800 Ray Bon Dr,78218,Crimes Against Person Calls,Assault In Progress,4340,EAST,SAPD-2022-1072765,29.491392,-98.384751,1660719934000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 2:03:38,4800 Pecan Grove Blvd,78222,Crimes Against Person Calls,Disturbance (Knife Involved),4250,EAST,SAPD-2022-1072762,29.37725,-98.42138,1660719818000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 2:02:39,Ingram Rd / Mabe Rd,78238,Other Calls,Wanted Person,5320,WEST,SAPD-2022-1072761,29.461244,-98.633366,1660719759000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:05:06,W Military Dr / Westfield Dr,78227,Other Calls,Disturbance,5150,WEST,SAPD-2022-1072763,29.405509,-98.629173,1660719906000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:05:28,4800 Nw Loop 410,78229,Other Calls,Disturbance,5260,WEST,SAPD-2022-1072766,29.488022,-98.579826,1660719928000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:05:09,9500 CONSOLE DR,78229,Property Crime Calls,Burglary Vehicle,7120,PRUE,SAPD-2022-1072764,29.527248,-98.561301,1660719909000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 2:08:34,3400 River North Dr,78230,Other Calls,Welfare Check,7220,PRUE,SAPD-2022-1072772,29.543308,-98.556796,1660720114000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:11:53,3000 S Flores St,78204,Other Calls,Disturbance,6210,SOUTH,SAPD-2022-1072777,29.394117,-98.504182,1660720313000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:09:33,3100 Goliad Rd,78223-4301,Crimes Against Person Calls,Suspicious Vehicle,6270,SOUTH,SAPD-2022-1072774,29.350852,-98.429748,1660720173000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 2:06:23,400 Blk N River Walk,78215,Other Calls,Disturbance,2130,CENTRAL,SAPD-2022-1072768,29.429082,-98.492292,1660719983000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:10:11,16500 La Cantera Pkwy,78256,Other Calls,Disturbance,7250,PRUE,SAPD-2022-1072775,29.598801,-98.617433,1660720211000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:10:32,100 E Houston St,78205,Property Crime Calls,Criminal Mischief In Progress,2120,CENTRAL,SAPD-2022-1072776,29.426435,-98.493772,1660720232000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 2:15:55,2100 Blk Ih 35 N Sb,78208,Other Calls,Missing Person - Endangered,4110,EAST,SAPD-2022-1072780,29.438548,-98.461253,1660720555000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:15:21,8800 State Hwy 151,78251,Other Calls,Disturbance,5350,WEST,SAPD-2022-1072778,29.444383,-98.663421,1660720521000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:16:00,6000 Ih 10 W,78201,Other Calls,Patrol By,2260,CENTRAL,SAPD-2022-1072779,29.485556,-98.536667,1660720560000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:16:41,300 Ferris Ave,78220,Property Crime Calls,Burglary in Progress,4160,EAST,SAPD-2022-1072781,29.414268,-98.433264,1660720601000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 2:17:01,S0 IH 10 W OFRP CULEBRA RD,78201,Traffic Calls,Traffic Related,5210,WEST,SAPD-2022-1072782,29.449619,-98.515576,1660720621000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 2:20:47,Gold Canyon Rd / Redriver Trl,78259,Other Calls,Animal Related,3150,NORTH,SAPD-2022-1072788,29.61281,-98.439274,1660720847000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:28:22,1100 E Sonterra Blvd,78258,Property Crime Calls,Theft of Vehicle,3160,NORTH,SAPD-2022-1072801,29.616566,-98.474706,1660721302000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 2:21:13,400 E Houston St,78205,Crimes Against Person Calls,Fight,2110,CENTRAL,SAPD-2022-1072786,29.426374,-98.488097,1660720873000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 2:22:02,3300 Timber View Dr,78251,Crimes Against Person Calls,Suspicious Vehicle,5320,WEST,SAPD-2022-1072791,29.470935,-98.647972,1660720922000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 2:24:10,W Hutchins Place / Marek St,78224,Other Calls,Welfare Check,6140,SOUTH,SAPD-2022-1072793,29.345621,-98.538738,1660721050000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:22:10,5000 Rigsby Ave,78222,Traffic Calls,Officer Traffic Stop,4240,EAST,SAPD-2022-1072792,29.398262,-98.391666,1660720930000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 2:25:01,9300 Cinnamon Hill,78240,Other Calls,Suspicious Person,7150,PRUE,SAPD-2022-1072796,29.529953,-98.582775,1660721101000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:24:45,2600 NW LOOP 410,78230,Traffic Calls,DWI,7210,PRUE,SAPD-2022-1072795,29.512003,-98.53765,1660721085000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 2:31:27,400 Sw 27th St,78237,Other Calls,Welfare Check,5110,WEST,SAPD-2022-1072803,29.425252,-98.547885,1660721487000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:30:26,9900 W Military Dr,78251,Crimes Against Person Calls,Lewd Conduct,5350,WEST,SAPD-2022-1072800,29.451266,-98.681997,1660721426000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 2:32:50,10300 Crystal Field,78254,Other Calls,Welfare Check,7360,PRUE,SAPD-2022-1072806,29.541556,-98.669416,1660721570000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:30:50,Sapd East Patrol Substation,78219,Other Calls,Property Found,4160,EAST,SAPD-2022-1072802,29.426356,-98.426646,1660721450000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:35:39,S Calaveras / W Commerce St,78207,Other Calls,Suspicious Person,2320,CENTRAL,SAPD-2022-1072810,29.427928,-98.524582,1660721739000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:33:21,1500 N Main Ave,78212,Other Calls,SAPD Emergency Call,2140,CENTRAL,SAPD-2022-1072805,29.442942,-98.494012,1660721601000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:33:39,700 TOWER OF THE AMERICAS WAY,78205,Other Calls,Patrol By,2110,CENTRAL,SAPD-2022-1072807,29.418026,-98.483345,1660721619000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:35:26,7400 Culebra Rd,78251-1308,Other Calls,Disturbance,5320,WEST,SAPD-2022-1072811,29.456932,-98.636697,1660721726000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:41:47,900 S San Eduardo Ave,78237,Other Calls,Disturbance,5110,WEST,SAPD-2022-1072818,29.418455,-98.559939,1660722107000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:41:09,5800 Shadow Way,78218,Other Calls,Welfare Check,4340,EAST,SAPD-2022-1072813,29.48121,-98.382845,1660722069000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:39:37,1500 Pasadena St,78201,Other Calls,Disturbance Barking Dog,5240,WEST,SAPD-2022-1072812,29.469542,-98.519147,1660721977000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:41:43,3600 El Paso St,78207,Other Calls,Prowler,2350,CENTRAL,SAPD-2022-1072815,29.42232,-98.541971,1660722103000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:45:50,3000 S Laredo St,78207,Other Calls,Disturbance Family,2350,CENTRAL,SAPD-2022-1072822,29.413624,-98.532635,1660722350000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:46:02,300 Tulipan Walk,78207,Other Calls,Disturbance Family,2160,CENTRAL,SAPD-2022-1072823,29.4211,-98.512795,1660722362000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:45:49,4700 Wurzbach Rd,78238,Other Calls,Disturbance,5310,WEST,SAPD-2022-1072821,29.477592,-98.614028,1660722349000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:48:00,Bayou Dr / Simplicity Dr,78245,Other Calls,Disturbance,5330,WEST,SAPD-2022-1072825,29.419994,-98.675074,1660722480000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:50:10,5600 Evers Rd,78238,Property Crime Calls,Burglary in Progress,7140,PRUE,SAPD-2022-1072827,29.488631,-98.597648,1660722610000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 2:49:21,800 Jean St,78207,Other Calls,Fire,2350,CENTRAL,SAPD-2022-1072826,29.412933,-98.532954,1660722561000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:52:21,400 School St,78210,Other Calls,Disturbance,6220,SOUTH,SAPD-2022-1072828,29.387969,-98.484738,1660722741000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:53:45,3200 Culebra Rd,78228,Other Calls,Suspicious Person,5130,WEST,SAPD-2022-1072832,29.448275,-98.564269,1660722825000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:53:32,11000 State Hwy 151,78251,Crimes Against Person Calls,Suspicious Vehicle,5350,WEST,SAPD-2022-1072831,29.465461,-98.692511,1660722812000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 2:52:35,600 Gabriel,78202,Other Calls,Disturbance,4130,EAST,SAPD-2022-1072829,29.432122,-98.452803,1660722755000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:55:52,10900 Town Center Dr,78251,Other Calls,Suspicious Person,5350,WEST,SAPD-2022-1072833,29.462728,-98.689163,1660722952000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:58:54,18100 Talavera Rdg,78257,Other Calls,Suspicious Person,7260,PRUE,SAPD-2022-1072837,29.615045,-98.598728,1660723134000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 2:58:59,13600 Ashley Oaks,78247,Other Calls,Narcotic Laws,3220,NORTH,SAPD-2022-1072836,29.563482,-98.43093,1660723139000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 3:01:40,1200 Bandera Rd,78228,Other Calls,Welfare Check,5220,WEST,SAPD-2022-1072844,29.463693,-98.563481,1660723300000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 3:00:54,300 Sublett Dr,78223,Other Calls,Patrol By,4220,EAST,SAPD-2022-1072843,29.369903,-98.438133,1660723254000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 3:00:37,2600 Nw Loop 410,78230,Traffic Calls,Officer Traffic Stop,7210,PRUE,SAPD-2022-1072841,29.512003,-98.53765,1660723237000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 3:04:51,2500 Se Military Dr,78223,Other Calls,Miscellaneous,6240,SOUTH,SAPD-2022-1072847,29.352267,-98.453233,1660723491000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 3:01:10,WB IH 10 E OFRP PFEIL RD,78154,Traffic Calls,Major Accident,4310,EAST,SAPD-2022-1072842,29.479118,-98.249938,1660723270000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 3:05:34,4700 Wurzbach Rd,78238,Other Calls,Disturbance,5310,WEST,SAPD-2022-1072849,29.477592,-98.614028,1660723534000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 3:09:02,1400 W Winnipeg Ave,78225,Crimes Against Person Calls,Suspicious Vehicle,6110,SOUTH,SAPD-2022-1072852,29.386013,-98.530279,1660723742000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
